name,meat
Parsi Lagan Nu Custard,TRUE
Broccoli Cheddar Frittata,TRUE
Grilled Chicken Salad,TRUE
Bhaji Vada (Lentil And Vegetable Fritters),FALSE
Chicken Parmigiana,TRUE
Aam Papad (Tasty Mango Bars),FALSE
Vegetarian Mexican Fried Rice,FALSE
Thekera Tenga,FALSE
Konkani Style Kotte Saaru / Halasina Bijada Saaru-Jackfruit Seed Juice,FALSE
Doodhi Sabudana Kheer,FALSE
"Kashmiri Pulao - Pulao Spiced With Saffron, Whole Spices and Nuts",FALSE
Butternut Squash And Carrot Soup,FALSE
Poricha Kuzhambu (Tamil Nadu Style Mixed Vegetables and Lentil Stew),FALSE
Besan Ladoo,FALSE
Boiled Egg White Sandwich,TRUE
Cabbage Pachadi,FALSE
Garlic Chickpeas And Spinach Curry,FALSE
Red Chilli Thecha,FALSE
Kolhapuri Masala (Maharashtrian Masala Chutney Powder),TRUE
Red Kidney Beans Chocolate Barfi,FALSE
Chutney Chilli Cheese Toast,FALSE
Railway Mutton Curry,TRUE
Classic Caesar Salad - Classic Caesar Salad,FALSE
Tandoori Gobi Tikka,FALSE
Appe Payasa - Poori Payasam,FALSE
Masoor Dal Makhani,FALSE
Herbed Dinner Rolls,TRUE
Goan Dessert Sakhar Bhaat,FALSE
Bihari Green Peas Bharbhara,FALSE
Kulia Fruit Chaat,FALSE
Watermelon Basil Sei White Tea,FALSE
Maharashtrian Steel Carichi Dal (Chana Dal and Raun Mango Hash),FALSE
Bihari kale gram roti,FALSE
Chickpea and spinach fritters,FALSE
Stir Fried Beetroot,FALSE
Lauki Bharta - Spiced and Mashed Bottled Gourd,FALSE
Chicken Manchurian,TRUE
Mahunada Khaja - Rose Cookie,FALSE
Spicy Tandoori Paneer Open Puff,FALSE
Eggplant Rolls,FALSE
Smoked Dhaba Dal,FALSE
Konkani Style Patholi/Kadabu-Sweet Dumpling,FALSE
Tamil Nadu Style Badam Puri (Almond Stuffed Whole Wheat Puri),FALSE
Spiced Bottle Gourd And Spinach Juice,FALSE
Roasted Pumpkin Rava Dhokla - Sooji Dhokla,FALSE
Cabbage and Buttermilk Curry,FALSE
Mambhazam Pulissery,FALSE
Carrot and Capsicum Sabzi - No Onion No Garlic,FALSE
Mexican Chicken Meatball Chilli Stew,TRUE
Raw Jackfruit Biryani - Kathal Biryani,FALSE
Kabuli Chana Kofta Biryani - Chickpea Kofta Biryani,FALSE
Curry Fried Quinoa Rice,FALSE
Paleo Breakfast Casserole In A Mug,TRUE
Jhangore Ki Kheer,FALSE
Mangalore Fish Curry,TRUE
Bihari Style Aloo Ka Chokha - Spiced and Mashed Potatoes With Mustard Oil,FALSE
Palak Paneer Kathi Roll -High Protein Spinach Cottage Cheese Wraps,FALSE
Bangalore Restaurant Style Sambar - For Idlis,FALSE
Aloo Bhindi Masala Gravy,FALSE
Spinach Stir Fry With Garlic,FALSE
Chocolate Salted Caramel Tart,FALSE
Spicy Babycorn Satay,FALSE
Khatte Chole - A Delicious North Indian Chana Masala,FALSE
Besan Capsicum Ki Sabzi,FALSE
Nuvvula Pachadi,FALSE
Pan Fried Broccoli Pakora,FALSE
Kerala Style Varutharacha Mutton Curry,TRUE
Nagaland Style Pumpkin Ombal - Nagaland Style Pumpkin Oambal,FALSE
Bottle Gourd Peel Chutney,FALSE
Mooga Gathi (Sprouted Moong In Coconut Paste),FALSE
Maharashtrian Green Moong Bhat - Sprouted Green Moong Pulao,FALSE
Glazed Apples and Banana Wheat Crumb Tart,FALSE
Shimla Mirchi Panchamrut | Konkani Capsicum Cashew Peanut Sabzi,FALSE
Bhey Vangan Saag - Sindhi Style Lotus Stem Spinach Brinjal Sabzi,FALSE
Savoury Carrot And Coriander Pancakes,FALSE
Idli Tikka With Sambar,FALSE
Indo Chinese Prawn And Chicken Fried Rice,TRUE
Easy Spaghetti In Creamy Tomato Sauce  | Vegetarian and Kid Friendly,FALSE
Moong Dal With Radish Greens,FALSE
Brownie Butter Cake,TRUE
Dimer Malai Curry,TRUE
Chopped Spinach And Pomegranate Salad,FALSE
Hariyali Chicken Tikka Masala,TRUE
Vermicelli Kunafa With Paneer and Cream Filling,FALSE
Chena Kaya Erissery,FALSE
Meen Peera (Kerala Style Fish With Shredded Coconut),TRUE
Dry Chole,FALSE
Green Moong Dal Cheela - Savory Green Mung Bean Pancakes,FALSE
Karela Thepla - Bitter Gourd Indian Flat Bread,FALSE
Lavender Lemonade Cooler,FALSE
Cauliflower And Red Bell Pepper Stir Fry,FALSE
Roasted Vegetable Panini Sandwich With Feta Cheese,FALSE
Boiled Potato in Tangy Tomato Sauce,FALSE
Sweet Potato Dal,FALSE
Tangy Raw Beetroot and Tomato Chutney,FALSE
Thavala Adai,FALSE
Achari Paneer Mini Bread Bowl With Cheesy Twist,FALSE
Tangy Black Chickpea Curry,FALSE
Karnataka Style Alugadde and Mentye Pakoda (Potato and fenugreek leaves fritters),FALSE
Kori Gassi - Mangalorean Traditional Chicken Curry With Coconut Milk,TRUE
Cauliflower Pepper Fry,FALSE
Kale And Vegetable Fried Quinoa,FALSE
Sweet and Spicy Raw Papaya Moongphali Ki Sabzi,FALSE
Chenakayi Erissery - Yam Erissery,FALSE
Tamter Wangun,FALSE
Ghee Rice,FALSE
Goan Style Chicken Galinha Cafreal,TRUE
Delicious Paneer Satay With Tandoori Mayo,TRUE
Makai Ka Cheela - Delicious Corn Cheela,FALSE
Mooli Jowar Ki Roti - Mullangi Kambu Chapathi,FALSE
Arabian Chicken Mandi -Yemeni Style Rice and Chicken,TRUE
Mini Lemon Tarts,TRUE
Bengali Sukto - Mixed Vegetable Curry,FALSE
Mexican Chicken Tostadas,TRUE
Achari Chole Aloo Tikki Chaat,FALSE
Tomato Rasam For Babies And Toddlers,FALSE
Bengali Style Papad Curry,FALSE
Crispy Fried Kurkuri Bhindi Spiced With Cumin and Chaat Masala,FALSE
Rajma Cutlet (Kidney Beans Patties),FALSE
Salted Caramel Popcorn,FALSE
Raw Papitha No Sambharo,FALSE
Vegetarian Momo-Steamed Dumplings/A Street Food from the North East India,FALSE
Besan Methi Paratha,FALSE
Capsicum Bath,FALSE
Kollu Rasam,FALSE
Watermelon Seeds Rice,FALSE
Classic Andhra Style Chicken Curry,TRUE
Matar Ka Cheela,FALSE
Moroccan Lentil Stew With Raisins,FALSE
Phool Mathri,FALSE
Homemade Multigrain Baby Cereal (Baby Porridge),FALSE
Palak Patta Chaat-Delhi style Spinach leaf Chaat,FALSE
Sprouted Kollu Sambar,FALSE
Vendaikai (Okra) Puli Kootu,FALSE
Konkani Style Kadgi Chakko - Raw Jackfruit With Coconut,FALSE
Spicy Grilled Pineapple Salsa,FALSE
Kasuri Methi Paneer Sabzi,FALSE
Hariyali Gobi - Palak Cauliflower Curry,FALSE
Motichoor Modak,FALSE
Royyala Kura (Andhra Style Prawn Curry),TRUE
"Macaroni Minestrone Soup Pot (Wholesome Italian Soup Made Using Vegetables, Beans And Macaroni)",FALSE
Shakarkandi Malpua - Mishti Aloo Malpua,FALSE
Figs and Muesli Bread Pudding,FALSE
Green Moong Dal Makhani,FALSE
Eggless Peanut Butter Cookies,FALSE
Mulakootal (Vegetables In Coconut Gravy),FALSE
Manga Rasam - Raw Mango Rasam,FALSE
Moong Dal Chilla,FALSE
Potatoes In Poppy Seed Paste,FALSE
Oriya Special Dalma - Lentils Cooked With Vegetables and Raw Papaya,FALSE
Tamil Nadu Style Pala Kottai Sambar - Mangalore Cucumber and Jackfruit Seed Sambar,FALSE
Mango Pudding,FALSE
Anar and Aloo Pakora - Dry Pomegranate and Potato Pakora,FALSE
Goan Prawns Balchao (Prawns Pickle),TRUE
Kale Apple Salad,FALSE
Egg Biryani With Coconut Milk,TRUE
Kaju Pakoda,FALSE
Halli Style Mutton Saaru - South Indian Mutton Curry,TRUE
Drumstick Spinach Usili - Drumstick Loves and Tour site,FALSE
Cucumber Mor Kuzhambu (Cucumber Curry),FALSE
Mini Key Lime Pie (No Bake And Eggless),FALSE
Kesar-Pista White Chocolate Truffles,FALSE
Andhra Style Beerakaya Pappu (Ridge Gourd Dal),FALSE
Dates Chocolate and Nut Balls (Energy Balls),FALSE
Sorakkai Kozhukattai Paal Kuzhambu - Bottle Gourd Curry,FALSE
Coriander Tamarind Millet Rice - Coriander Tamarind Millet Rice,FALSE
Tea Spiced Nuts (Skillet Roasted),FALSE
Turmeric Milk - Haldi Doodh / Golden Milk,FALSE
Rajasthani Pyaaz Ki Kadhi,FALSE
Sweet And Sour Vegetables,FALSE
Paneer Shashlik,FALSE
Turai Baingan Ki Sabzi - Eggplant Ridge Gourd Sabzi,FALSE
Vegetarian Thukpa,FALSE
Chinese Vegetarian Fried Rice With Apples,FALSE
Vaangi Bhaat (Maharashtrian Style Brinjal Rice),FALSE
Cauliflower And Red Bell Pepper Stir Fry,FALSE
Jain Style Dal Makhani,FALSE
Nutella Pancakes,FALSE
Roasted Vegetable Farfalle Pasta Salad,FALSE
Dip Potato - Dubki Wale Aloo,FALSE
Strawberry Salad,FALSE
Black Forest Cupcake,FALSE
Papad Nachos With Salsa,FALSE
French Gâteaux (Layered Fruit and Cream Cake),TRUE
Manga Ogre (Mango Rice),FALSE
Spring Onion Pakora - Made In Kuzhi Paniyaram Pan,FALSE
Sweet Pongal With Thai Jasmine Rice And Palm Sugar,FALSE
Pepper Cauliflower,FALSE
Hare Chane Ka Kebab,FALSE
Savory Bread Pudding with Broccoli and Tomato,FALSE
Ice Tea Sangria,FALSE
Whole Wheat Achaari Aloo Tacos - Indo Mexican Fusion,FALSE
Daal Pithi,FALSE
Karuvepillai Pachadi - Curry Leaf Raita,FALSE
Kashmiri Style Nadru Ke Kabab-Lotus Stem in Spicy Gravy,FALSE
Peanut Rice With Coconut,FALSE
Green Peas Nimona,FALSE
Uttarakhand Style Black Gram Chainsoo,FALSE
Spinach Oats Vada,FALSE
Sweet Potato Gratin With Fresh Herbs,FALSE
Konkani Style Pomfret Fry - South Indian Fish Fry,TRUE
Rice Sizzler With Tomato Coulis,FALSE
Aloo Matar Paneer Curry,FALSE
Sprouted Mung Bean and Spinach Soup,FALSE
Foxtail Millet Idli - Healthy Indian Diabetic Idli,FALSE
Ragi Vermicelli / Semiya,FALSE
Konkani Style Cabbage Sanna Polo - Savory Cabbage Dosa,FALSE
Healthy Rose Cookies With Persian Twist,FALSE
Sakkare Millet Pongal,FALSE
Patra Ni Machi - Fish Cooked In Banana Leaf,TRUE
Maddur Vada,FALSE
Kerala Style Karamani Thoran - Yard Beans Stir Fry With Coconut,FALSE
Beetroot Thoran,FALSE
Baked Mini Bread Cups,FALSE
Multigrain Crepe Filled With Spicy Mashed Potatoes,FALSE
Thai Style Kai Jeow Moo Sab - Omelette with minced Chicken,TRUE
Palak Dhania Dosa With Figaro Olive Oil,FALSE
Date and Tamarind Chutney - Khajur Imli Chutney,FALSE
Methi Corn Dal Vada,FALSE
Sindhi Sai Bhaji - Wholesome Sindhi Dal With Vegetables,FALSE
Oats Carrot Cake Cookies,FALSE
Red Capsicum Poriyal - Red Bell Pepper Stir Fry,FALSE
Khatte Pudina Aloo,FALSE
Sweet Corn Spring Onion Momo - Sweet Corn Dumplings,TRUE
Eggless Apple Strudel With Homemade Pastry Sheet,FALSE
Wheat Pizza Pockets Baked with Chicken Filling,TRUE
Maharashtrian Style Groundnut Curry,FALSE
Chilli Capsicum Macaroni,FALSE
Mung Pani,FALSE
Potlakaya Perugu Pachadi,FALSE
Kacche Aam Aur Lehsun Ki Dal,FALSE
Mung Bean Sprouts Upkari - Mung Beans Stir Fry,FALSE
Roasted Cauliflower Soup,FALSE
Thandai Mousse Cake With A Delicious Cardamom Sponge,FALSE
Chickpea and Oats Falafel,FALSE
Drumstick Dal Soup,FALSE
Colflower Pea Bhurji,FALSE
Homemade Tamarind Water,FALSE
Pyaz Wali Bhindi,FALSE
Chicken Yakitori - Japanese Chicken Skewers,TRUE
Mixed Sprouts In Chettinad Masala,FALSE
Focaccia With Cherry Tomatoes and Caramelized Onion,FALSE
"Apple, Kiwi, Pineapple Juice",FALSE
Tamil Nadu Style Coconut Chutney - For Idli And Dosa,FALSE
Indian Spicy Masala Cookie (Khara Biscuit),FALSE
Sweet Corn and Peas Upma For Babies and Toddlers,FALSE
Cold Sesame Noodles,FALSE
Matar Ki Tehri (Matar Ki Tehri),FALSE
Homemade Rice Cereal (Babies-4 months onward),FALSE
Corn cake,FALSE
Dill Cucumber Raita,FALSE
Tindora Ka Salan,FALSE
Andhra Style Chepa Vepudu - Andhra Fish Fry,TRUE
Konkani Style Kalwanche Tonak - Oyster Curry,TRUE
Dry Fruit Halwa,FALSE
Baked Roasted Pumpkin Penne Pasta With Tomato Basil Sauce,FALSE
Potato Fenugreek Leaves Stir Fry,FALSE
Soya Granule Samosa - Perfect Evening Snack,FALSE
Sweet Pumpkin Green Smoothie,FALSE
Vegetable Yakhni Pulao,FALSE
French Toast Oatmeal Bake,FALSE
Nutella Filled Hand Pies,FALSE
Orange Flavored Barbecue Chicken With Fresh Salad,TRUE
Broccoli Puree With Butter and Garlic (For Babies/toddlers over 7 months),FALSE
Guar Fali Masala Vegetable - Gawar Phali Masala Sabzi,FALSE
Saffron Cardamom Creme Brulée,TRUE
Ellu Chutney - Sesame Seeds Chutney,FALSE
Light And Creamy Broccoli Soup,FALSE
Spinach And Capsicum Pasta,FALSE
Kuzhal Payasam- Wheat Noodles Payasam,FALSE
Pesto and Tangy Tomato Whirls with Hints of Garlic,FALSE
"Methi, Mooli Makkai Paratha",FALSE
Carrot Methi Pachadi,FALSE
Palak Makhana (Navratri Fasting / Vrat),FALSE
Mango Curry - Mango Curry,FALSE
Sindhi Bhuga Chawal - Sindhi Style Browned Rice Pulao,FALSE
Gluten-Free Koloocheh | Persian Date Nut Filled Cookies,TRUE
Tofu Green Pulao,FALSE
Mosaru Kodubale - Yogurt-Rice Flour Fritters,FALSE
Dal Bukhara (Punjabi Style Black Urad Dal),FALSE
Thengai Thogayal - Thengai Thogayal,FALSE
Saoji Egg Curry - Saoji Egg Curry,TRUE
Healthy Yogurt Parfait with Oats and Fresh Fruits,FALSE
Thelivu Rasam,FALSE
Huruli Kaalu Chutney Pudi (Horse Gram Chutney Podi),FALSE
Rabodi Ki Sabzi,FALSE
Homemade Harissa Paste,FALSE
Raw Mango Thokku - Tamil Nadu Style Raw Manga Thokku,FALSE
Karnataka Style Haalbai,FALSE
Andhra Gongura Pulihora | Gongura Puliyodarai | Spicy Red Roselle Leaves Rice,FALSE
Annanas Ka Muzzafar,TRUE
Moong Dal Idli,FALSE
Herbed Lentil Loaf Using Horsegram,FALSE
Paneer Biryani,FALSE
Wholesome Lentil Salad with Oven Roasted Tomatoes,FALSE
Jalapeno Cheese Samosa,FALSE
Vermicelli Biryani,FALSE
Hare Chana Barfi,FALSE
Chicken Spinach And Ricotta Bombs,TRUE
Green Tea Coconut Ladoo - Coconut Energy Balls,TRUE
Tofu Methi Paratha,FALSE
Shredded Chicken Tostadas,TRUE
Stir Fried Brown Rice And Wild Rice Topped With Honey-Glazed Tofu,FALSE
Whole Wheat Spaghetti With Avocado Basil Pesto,FALSE
"Carrot, Radish and Peanut Salad with Lemon",FALSE
Beans Muttai Poriyal - Chettinad Egg Scramble with Beans,TRUE
Rice Flour Bhakri (Maharashtrian Tandalachi Bhakri),FALSE
Nawabi Mixed Vegetable Gravy,FALSE
Rose Lassi,FALSE
Buckwheat Crepe with Fruit Compote,FALSE
Lachedar Kakdi Pyaz Kachumber - Onion Cucumber Salad,FALSE
Moong Dal Methi Ki Sabzi,FALSE
Sweet And Sour Vegetables With Paneer Curry,FALSE
Mughlai Style Eggplant Simmered In Rich Tomato Curry,FALSE
Pudina Shavige - Pudina Semiya Upma,FALSE
Gujarati Lasaniya Batata - Gujarati Lasaniya Batata,FALSE
Baked Gobi Manchurian - Healthy Cauliflower Manchurian,FALSE
Hidden Banana Cupcake,FALSE
Andhra Style Patoli (Dal Usli/ Crumbled Dal),FALSE
Slow Oven Roasted Tomatoes With Pasta And Goat Cheese,FALSE
Cottage Cheese Pancake Stuffed With Chocolate - Russian Syrniki,FALSE
Hyderabad Style Kuska (Biryani Rice),FALSE
Kakka Orotti - Steamed Mini Rice Balls in Chicken Gravy,TRUE
3 Ingredients Banana Ice Cream - Healthy Version,FALSE
Mixed Millet and Lentils Adai - Mixed Millet and Lentils Adai,FALSE
Nadan Tomato Curry (Kerala Style Tomato Curry),FALSE
Whole Wheat Sunflower Seed Bread,FALSE
Spinach And Sweet Potato Bombs,FALSE
Italian Ricotta Crostini with Olives and Cherry Tomatoes,FALSE
Allam Pachadi | Ginger Chutney,FALSE
Keema Bhindi - Keema Bhindi,TRUE
Uttarakhand Mooli Thechua (Radish Salad),FALSE
Mexican Quinoa Bean Salad,FALSE
Palak Tambuli,FALSE
Kirai Sambar,FALSE
Munthiri Masala Kurma - Kaju Masala Kurma,FALSE
Sweet Potato Brownie,FALSE
Amla Rasam,FALSE
Mini Bread Pizza - Cheesy Canapes,FALSE
Achari Masala For Fresh Pickles - Sambharo Masala,FALSE
Dill Idle (Dill Leaves Idli),FALSE
Chocolate Dipped Eggless Coconut Macaroon,FALSE
Rajasthani Seeds Fenugreek and Papad K Sag,FALSE
Handi Biryani With Chicken,TRUE
Kerala Special Vegetable Stew,FALSE
Dum Ka Murgh (Lagan Ka Murgh),TRUE
Telangana Style Barada Palya - Chana Dal Dry Sabzi,FALSE
Bihari Style Aloo Ka Chokha,FALSE
Banana Orange and Spinach Smoothie,FALSE
Homemade Idli Dosa Batter,FALSE
Beetroot Carrot Raita,FALSE
Fresh Homemade Basil Pesto,FALSE
Apple Cucumber Salad,FALSE
Mixed Millet And Lentils Adai,FALSE
Masala Paniyaram With Leftover Idli/Dosa Batter,FALSE
Grilled Cheese Sandwich With Scrambled Eggs,TRUE
Amritsari Dry Dal - Amritsari Sookhi Dal,FALSE
Karnataka Style Moolangi Chutney - Karnataka Style Mullangi Chutney,FALSE
Spicy Chicken Curry In Naga Style,TRUE
Senai Potato Fry-Yam Fry,FALSE
Crispy Corn Chaat - Crispy Corn Chaat,FALSE
Achari Masala Puri,FALSE
Aam Pudina Ka Panna,FALSE
Spicy Raisins And Walnut Cake,FALSE
Dal Palak - Dal Palak,FALSE
Baingan Bharta - Smoked Roasted Eggplant with Green Chillies and Ginger,FALSE
Zucchini and Carrot Pasta,FALSE
Stuffed Chicken Pockets With Mint Mayo,TRUE
Makhana Ka Raita,FALSE
Corn and Paneer Baked Samosa,FALSE
Baked Homemade Croutons With Herbs,FALSE
Vaghareli Rotli - Vagharela Rotli,FALSE
Fruit Custard,FALSE
Creamy Spaghetti Pasta Flavored With Cheesy Dip,FALSE
Brinjal Curry,FALSE
Assamese Bhendir Sorsori (Okra In Mustard Sauce),FALSE
Pudalangai Milagu Kootu (South Indian Snake Gourd Curry),FALSE
Spiced Cabbage Rice,FALSE
Bengali Style Cholar Dal - Bengali Style Cholar Dal,FALSE
Lemon Cucumber Detox Water,FALSE
Sweet Yeast Malt - Healthy Yeast Kanji / Porridge,FALSE
Kashmiri Style Al Rogan Josh- Pumpkin In Red Curry,FALSE
Mini Idli Upma (Steamed Rice Cake Stir Fry),FALSE
Mushroom And Scrambled Egg Bagel Sandwich,TRUE
Italian Baked Eggplant in Tomato and Parmesan - Melanzane alla Parmigiana,FALSE
Sarson Ka Saag - Classic North Indian Saag,FALSE
Cheesy Stuffed Mushrooms With Spinach,FALSE
Chicken with Creamy Mushroom Sauce,TRUE
Tomato Dosa,FALSE
Beet and Avocado Chapati,FALSE
Karigadab - Karnataka Style Karanji / Gujhiya,FALSE
Cabbage and Soya Keema - Gobi and Soya Keema,FALSE
Stuffed Bitter Gourd Simmered In Yogurt Gravy,FALSE
Turkish Pide - Crusty Bread with Sesame Seeds,FALSE
Spinach and Corn Quesadilla,FALSE
Moroccan Spiced Millet And Lentil Salad,FALSE
Apple Cinnamon Modak,FALSE
"Roasted Apple, Onions and Cheese Focaccia",FALSE
Fried Barnyard Millet -Fried Samvat Rice,FALSE
Dahi Vada - Dahi Vada With Sweet and Spicy Chutney,FALSE
Grilled cheese fenugreek tikki,FALSE
Futi Kadi,FALSE
Mirchicha Chatka (Fire Roasted Chillies With Yogurt),FALSE
Dum Murgh Aatishi - Spicy Smoked Chicken,TRUE
Assamese Bilahir Tok,FALSE
Baby Potato Salad with Onion and Cheese,FALSE
Lemon Sevai - Lemon Sevai,FALSE
Thotakura Pappu (Toor Dal with Amaranth Leaves),FALSE
Egg Lifafa Paratha,TRUE
Chicken Kofta Curry,TRUE
Attirachi Kuzhambu - Spicy Mutton Gravy,TRUE
Seer Fish Fry,TRUE
Drumstick Spinach Fry - Moringa Aloe Sabiji,FALSE
Masala Lemonade,FALSE
Goan Style Maskachi Bhaji-Moringa Leaves Stir Fry With Jackfruit Seeds,FALSE
Homemade Mole Sauce,FALSE
Vazhaithandu Lemon Rasam - Banana Stem Lemon Rasam,FALSE
Spinach and Banana Smoothie With Chia Seeds,FALSE
Carrot Custard Pudding,FALSE
Moong Dal Upma,FALSE
Ajwain Besan Ka Paratha (Masala Paratha),FALSE
Nutty Chocolate Banana Smoothie,FALSE
High Protein Soya Idli,FALSE
Varutharacha Mutta Curry,TRUE
Honey Paneer - Honey Paneer,FALSE
Spicy Sweet Potato Hash Brown Waffles,TRUE
Banana Bread With Chocolate Chips And Walnut,TRUE
Rustic Rosemary Garlic Zucchini Bread,TRUE
Puri For Pani Puri - Golagappa / Puchka Puri,FALSE
Khamang Kakdi - Maharashtrian Cucumber Salad,FALSE
Ajwaini Kache Kele Ki Sabzi -Plantains Cooked With Caraway Seeds,FALSE
Almond Milk Chia Seeds Pudding With Fresh Fruits,FALSE
Lehsun Amla Chutney - Garlic Gooseberry Chutney,FALSE
Jwarichya Lahyancha Chivda - Maharashtrian Style Popped Jowar Chivda,FALSE
Aluchi Bhaji,FALSE
Mustard Vegetable Curry,FALSE
Shallow Fried Oysters,TRUE
Cabbage Thoran,FALSE
Thandai Nectarine Mini Galette,FALSE
Andhra Style Vankaya Kothamira Karam - Andhra Style Vankaya Kothimeera Karam,FALSE
Karnataka Style Menthe Kadubu (Fenugreek Leaves Wheat Dumpling),FALSE
Dragon Chicken Sizzler,TRUE
Decadent Chocolate Truffles,FALSE
Mushroom Tikka Masala (Mushroom and Bell Peppers In Spicy Tomato Gravy),FALSE
Chicken Korma - Mughlai Style Chicken Curry,TRUE
Cabbage Pachadi,FALSE
Basil and Cherry Tomato Omelette,TRUE
Bengali Phool Gobhir Paturi,FALSE
Carrot And Coriander Soup,FALSE
Moong Cheese Kachori,FALSE
Warm Roasted Beet Salad - Roz Ka Khana With Figaro Olive Oil,TRUE
Goan Shepeche Polle,FALSE
Goan Tendli Bhaji,FALSE
Bengali Style Urad Dal Vada - Bengali Style Urad Dal Vada,FALSE
Milagu Kozhambu,FALSE
Pappu Chekkalu - Andhra Style Spiced Rice Cracker,FALSE
Peanut Banana Tiger Coconut Broth (Banana Stem Surri with Fruit Chickpeas),FALSE
Vegetarian Sushi,FALSE
Ragi Murungai Keerai Adai-Finger Millet Flour and Drumstick Leaves Savory Flatbread,FALSE
Shrewsbury Cookies (Butter Cookies),FALSE
"Beetroot, Aloo and Amaranth Leaves Sabzi",FALSE
Calamari Roast (Kerala Style Squid),TRUE
Roasted Tomato and Tortellini Soup,FALSE
Watermelon Ice Popsicles,FALSE
Matar Karanji /Gujiya (Maharashtrian Deep Fried Savoury Pastry),FALSE
Diabetic Friendly Moong Sprout Cutlet,FALSE
Thai Red Curry with Chicken and Brinjal,TRUE
No Onion No Garlic Cabbage Kofta Curry,FALSE
Konkani Style Pathravade/Pathrode-Colocasia Leaves Snack,FALSE
Rajma Saagwala (Dry Kidney Beans And Spinach Stir Fry),FALSE
Pakodi Koora - Pakodi Koora,FALSE
Beetroot Thoran,FALSE
Spinach Wada (Spinach and Women's Gram Printers),FALSE
Baingan Ki Lonje - Uttar Pradesh Style Brinjal Sabzi,FALSE
Restaurant Style Phool Cabbage Masala,FALSE
Ginger Tea - Adrak Chai,FALSE
Eggless French Rosy Apple Tart,FALSE
Doli Ki Roti,FALSE
Korean Style Gochujang (Hot Pepper Paste),FALSE
Chicken In Curry Leaves Gravy,TRUE
Boondi And Spring Onion Greens Sabzi,FALSE
Coorg Koli Curry - Coorgi Chicken Curry,TRUE
Kolambi Bhaat (Maharashtrian Prawn Rice),TRUE
Grilled Pineapple and Chicken Salad- Tangy Summer Salad,TRUE
Soya Chunk And Green Peas Sabzi,FALSE
Low Fat Apple Crumble with Muesli,FALSE
Jal Jeera - Indian Spiced Lemonade,FALSE
Oriya Style Parval Sabzi,FALSE
Chicken Curry With Sweet Potatoes,TRUE
Haryali Seekh Kebab,FALSE
Pineapple Gojju (Karnataka Style Tangy And Spicy Pineapple Curry),FALSE
Ragi Halbai - Karnataka Style Ragi Halwa,FALSE
Chicken Kathi Roll,TRUE
Beetroot and Fig Chutney,FALSE
Achari Paneer - Spec Pickled Paneer Gravy,FALSE
Sev Puri (Papdi Chaat) - Indian Street Food Evening Snack,FALSE
Fresh Fig Compote For Desserts,FALSE
Vellai Seedai - Krishna Janmashtami | Gokulashtami,FALSE
Mixed Vegetable Handvo - Savory Rice and Lentil Cake,FALSE
Spinach Yogurt Salad - Spinach Raita,FALSE
Nawabi Kofta Curry,FALSE
Kothamalli Rava Upma - Coriander Semolina Pudding,FALSE
Fresh Mango Salsa,FALSE
Besan and Atta Ki Roti (Chickpea Flatbread),FALSE
Instant Tindora And Carrot Pickle,FALSE
Stuffed Cabbage Rolls,FALSE
